id,title,tags,cluster
10483,Death Race,"Action, Thriller, Science Fiction, Lydie Bounay, Jim Dunn, Jimmy Star, Paul W. S. Anderson",4
10485,Ghost Dad,"Comedy, Family, Fantasy, Bryan Scott, Raymond E. Foti, Patrika Darbo, Sidney Poitier",7
10488,Nim's Island,"Adventure, Comedy, Family, Fantasy, Julie Dryden, Maddison Joyce, Nami Itonaga, Mark Levin, Jennifer Flackett",7
10489,Cujo,"Horror, Thriller, Merritt Olsen, Danny Pintauro, Billy Jayne, Lewis Teague",3
10490,Drop Dead Gorgeous,"Comedy, Kari Ann Shiff, Samantha Harris, Paul Cram, Michael Patrick Jann",6
10493,Dead Calm,"Thriller, Horror, Malinda Rutter, Michael Long, Paula Hudson-Brinkley, Phillip Noyce",3
10494,Perfect Blue,"Animation, Thriller, Takashi Nagasako, Emiko Furukawa, Teiya Ichiryusai, Satoshi Kon",3
10495,The Karate Kid Part III,"Action, Family, Drama, Adventure, Frances Bay, Thomas Ian Griffith, Earnest Hart Jr., John G. Avildsen",1
10496,Bats,"Horror, Thriller, Science Fiction, Dina Meyer, Leon, Carlos Jacott, Louis Morneau",4
10497,Bitter Moon,"Thriller, Drama, Romance, Richard Dieux, Daniel Dhubert, Claire Lopez, Roman Polanski",0
10501,The Road to El Dorado,"Family, Adventure, Animation, Comedy, Fantasy, Elton John, Frank Welker, Jim Cummings, Bibo Bergeron, Don Paul",7
10502,The Man Without a Face,"Drama, Richard Masur, Fay Masterson, Geoffrey Lewis, Mel Gibson",3
10514,The Andromeda Strain,"Science Fiction, Thriller, Dee Carroll, Ramon Bieri, Mark Jenkins, Robert Wise",4
10515,Castle in the Sky,"Adventure, Fantasy, Animation, Action, Family, Reiko Suzuki, Takuzō Kamiyama, Mayumi Tanaka, Hayao Miyazaki",7
10518,Marathon Man,"Thriller, Crime, Drama, Action, Dustin Hoffman, Roger Etienne, James Wing Woo, John Schlesinger",2
10520,Itty Bitty Titty Committee,"Comedy, Marisa Ramirez, Jimmi Simpson, Patricia Lentz, Jamie Babbit",6
10521,Bride Wars,"Comedy, Romance, Jeremy Brothers, Anne Hathaway, John Pankow, Gary Winick",6
10523,W.,"Drama, History, Jon Michael Davis, Jeffrey Wright, Dottie McWhiney, Oliver Stone",3
10527,Madagascar: Escape 2 Africa,"Family, Adventure, Animation, Comedy, Conrad Vernon, Danny Jacobs, Fergie, Tom McGrath, Eric Darnell",7
10528,Sherlock Holmes,"Action, Adventure, Crime, Mystery, Marn Davies, Joe Egan, Geraldine James, Guy Ritchie",1
10529,Outlander,"Science Fiction, Action, Ricardo Hoyos, Todd Godin, John Nelles, Howard McCain",4
10530,Pocahontas,"Adventure, Animation, Family, Romance, John Kassir, Jim Cummings, Christian Bale, Eric Goldberg, Mike Gabriel",7
10531,Death and the Maiden,"Drama, Thriller, Ben Kingsley, Stuart Wilson, Sergio Ortega Alvarado, Roman Polanski",3
10533,The Scarlet Letter,"Drama, Romance, Western, Demi Moore, Gary Oldman, Lisa Andoh, Roland Joffé",0
10534,White Squall,"Drama, Adventure, Jeremy Sisto, John Savage, David Lascher, Ridley Scott",3
10535,Spy Hard,"Comedy, Action, Pat Morita, Elaine Klimaszewski, Talisa Soto, Rick Friedberg",6
10537,The Doors,"Music, Drama, History, Jerry Sturm, Julie Strain, Floyd ""Red Crow"" Westerman, Oliver Stone",3
10538,Passenger 57,"Action, Adventure, Thriller, Lesa Thurman, Ernie Lively, William Edward Roberts, Kevin Hooks",1
10539,James and the Giant Peach,"Adventure, Animation, Family, Fantasy, David Thewlis, Susan Turner-Cray, Kathryn Howell, Henry Selick",7
10540,Outland,"Science Fiction, Action, Thriller, John Ratzenberger, Nina Francoise, Nicholas Barnes, Peter Hyams",4
10545,The Hunchback of Notre Dame,"Drama, Animation, Family, Mary Wickes, Rodger Bumpass, Gary Trousdale, Gary Trousdale, Kirk Wise",7
10546,The Crow: City of Angels,"Action, Fantasy, Thriller, Kira Tashjian, Beverley Mitchell, Mia Kirshner, Tim Pope",1
10547,The Arrival,"Science Fiction, Thriller, Horror, Ángel de la Peña, Javier Morga, Catalina Botello, David Twohy",4
10549,Hamlet,"Drama, Sian Radinger, Jimi Mistry, Rufus Sewell, Kenneth Branagh",3
10550,Ballistic: Ecks vs. Sever,"Action, Adventure, Thriller, Eric Breker, Jim Filippone, Ashley Kobayashi, Wych Kaosayananda",1
10552,Cat's Eye,"Horror, Thriller, Jesse Doran, Shelly Burch, Kenneth McMillan, Lewis Teague",3
10555,Shark Tale,"Animation, Action, Comedy, Family, Mark Swift, Kamali Minter, Frank Vincent, Bibo Bergeron, Vicky Jenson, Rob Letterman",7
10557,East Is East,"Drama, Comedy, Linda Bassett, John Bardon, Raji James, Damien O'Donnell",6
10559,Frequency,"Science Fiction, Thriller, Noah Emmerich, Jim McAleese, Richard Sali, Gregory Hoblit",4
10560,Center Stage,"Drama, Music, Kari Thompson, Ashley L. Anderson, Eion Bailey, Nicholas Hytner",3
10562,Under Suspicion,"Thriller, Crime, Drama, Vanessa Shenk, Conchita Vicens, Morgan Freeman, Stephen Hopkins",2
10564,Where the Heart Is,"Comedy, Drama, Romance, Deborah Abbott, Laura Auldridge, Dan Eggleston, Matt Williams",6
10567,Dinosaur,"Animation, Family, Adventure, Edie Lehmann Boddicker, Noreen Reardon, Alfre Woodard, Ralph Zondag, Eric Leighton",7
10569,Small Time Crooks,"Comedy, Crime, Dana Tyler, Lawrence Howard Levy, Sam Josepher, Woody Allen",6
10571,Boys and Girls,"Comedy, Drama, Romance, Damon Williams, Linda Cevallos, Sean Maysonet, Robert Iscove",6
10575,Heaven,"Drama, Thriller, Romance, Crime, Vincent Riotta, Giovanni Vettorazzo, Giuseppe Lo Console, Tom Tykwer",2
10576,Psycho II,"Horror, Mystery, Thriller, Bob Hilgenberg, Meg Tilly, Tom Willett, Richard Franklin",3
10577,Dracula 2000,"Thriller, Horror, Action, Fantasy, Shane West, Nathan Fillion, Lochlyn Munro, Patrick Lussier",1
10580,Lemon Popsicle,"Comedy, Romance, Yehoshua Luff, Louis Rosenberg, Anat Atzmon, Boaz Davidson",6
10585,Child's Play,"Horror, John Franklin, Edan Gross, Lena Sack, Tom Holland",3
10586,The Ghost and the Darkness,"Adventure, Action, Thriller, Horror, History, Nick Lorentz, Patrick Gifford, Kurt Egelhof, Stephen Hopkins",1
10587,Police Academy 4: Citizens on Patrol,"Comedy, Crime, Andrew Paris, Denis De Laviolette, Sharon Stone, Jim Drake",6
10588,The Cat in the Hat,"Comedy, Adventure, Family, Fantasy, Sean Hayes, Daran Norris, Kelly Preston, Bo Welch",7
10589,After the Sunset,"Action, Comedy, Crime, Drama, Chris Penn, Audrey Quock, Omahyra Mota, Brett Ratner",2
10590,We Were Soldiers,"Action, History, War, Patrick St. Esprit, Matthew Lang, Kimby Jagnandan, Randall Wallace",1
10591,The Girl Next Door,"Comedy, Romance, Timothy Olyphant, Paul Dano, Brandon Irons, Luke Greenfield",6
10592,Hart's War,"Drama, War, Sam Worthington, Radek Kuchař, Michael Weston, Gregory Hoblit",3
10596,Replicant,"Action, Science Fiction, Thriller, Daryl Shuttleworth, Pam Hyatt, Chris Kelly, Ringo Lam Ling-Tung",4
10599,Pinocchio,"Comedy, Family, Fantasy, Nicoletta Braschi, Corrado Pani, Max Cavallari, Roberto Benigni",7
10601,Peter Pan,"Adventure, Fantasy, Family, Patrick Hurd-Wood, Spike Hogan, Bill Kerr, P.J. Hogan",7
10603,George of the Jungle,"Adventure, Comedy, Family, Romance, Thomas Haden Church, Abdoulaye NGom, Rodney Louis Johnson, Sam Weisman",7
10604,Zorba the Greek,"Drama, George Foundas, Yorgo Voyagis, Alan Bates, Mihalis Kakogiannis",3
10606,The Philadelphia Experiment,"Science Fiction, Adventure, Thriller, Bobby Di Cicco, Jeffrey S. Smith, Michael Villani, Stewart Raffill",4
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"Comedy, Crime, Shawn Wayans, Marian Reynolds, Kim Wayans, Paris Barclay",6
10608,Bob Roberts,"Comedy, Drama, Merrilee Dale, Anita Gillette, Alan Rickman, Tim Robbins",6
10610,The Medallion,"Thriller, Fantasy, Action, Comedy, John Rhys-Davies, Johnnie Guy, Julian Sands, Gordon Chan",1
10611,Barbershop,"Comedy, Drama, DeRay Davis, Saralynne Crittenden, Lahmard J. Tate, Tim Story",6
10615,Pootie Tang,"Action, Comedy, Andy Richter, Lance Crouther, Keesha Sharp, Louis C.K.",6
10622,Mr. Nice Guy,"Crime, Action, Comedy, Miki Lee, Terry Carter, Vess Svorcan, Sammo Hung Kam-Bo",2
10623,Cradle 2 the Grave,"Action, Crime, Drama, Michael Cunio, Andre Ware, Natasha Yi, Andrzej Bartkowiak",2
10625,Mean Girls,"Drama, Comedy, Rajiv Surendra, Lacey Chabert, Clare Preuss, Mark Waters",6
10627,Taps,"Drama, Evan Handler, Tom Cruise, Rusty Jacobs, Harold Becker",3
10628,Kangaroo Jack,"Action, Adventure, Comedy, Family, Crime, Antonio Vitiello, Anthony Anderson, Dyan Cannon, David McNally",7
10629,Veronica Guerin,"Drama, Crime, Thriller, Noelle Brown, Barry Barnes, Darragh Kelly, Joel Schumacher",2
10632,The Hunted,"Drama, Action, Thriller, Crime, Benicio del Toro, Tara Walker, Eddie Velez, William Friedkin",2
10633,In the Heat of the Night,"Crime, Drama, Mystery, Thriller, Warren Oates, Jester Hairston, William Schallert, Norman Jewison",2
10634,Friday,"Comedy, Angela Means, Tony Cox, DJ Pooh, F. Gary Gray",6
10637,Remember the Titans,"Drama, Ethan Suplee, Richard Fullerton, David de Vries, Boaz Yakin",3
10640,Futureworld,"Action, Adventure, Science Fiction, Thriller, Blythe Danner, Darrell Larson, James M. Connor, Richard T. Heffron",4
10641,Autumn in New York,"Drama, Romance, Steven Randazzo, Jill Hennessy, Paige Handler, Joan Chen",0
10643,Godzilla 2000: Millennium,"Action, Adventure, Science Fiction, Bengal, Shirō Sano, Takehiro Murata, Takao Okawara",4
10644,The Unbearable Lightness of Being,"Drama, Romance, Monica Constandache, Clovis Cornillac, Victor Chelkoff, Philip Kaufman",0
10646,Tomcats,"Comedy, Romance, Heather Stephens, Thomas Rosales Jr., Nina Kaczorowski, Gregory Poirier",6
10647,Pay It Forward,"Drama, Frank Whiteman, Kendall Tenney, Kathleen Wilhoite, Mimi Leder",3
10649,The Enforcer,"Crime, Action, Albert Popwell, Fritz Manes, Samantha Doane, James Fargo",2
10650,Sudden Impact,"Thriller, Crime, Action, Michael Currie, Matthew Child, Lisa London, Clint Eastwood",2
10651,The Dead Pool,"Action, Crime, Thriller, Michael Currie, Evan C. Kim, Duff McKagan, Buddy Van Horn",2
10653,The Seven Year Itch,"Comedy, Romance, Robert Strauss, Sonny Tufts, Tom Ewell, Billy Wilder",6
10654,Hair,"Music, Drama, Comedy, George J. Manos, Melba Moore, Herman Meckler, Miloš Forman",6
10655,Gettysburg,"Drama, History, War, Bo Brinkman, Mark Moses, Tim Ruddy, Ronald F. Maxwell",3
10658,Howard the Duck,"Fantasy, Comedy, Action, Adventure, Romance, Science Fiction, Holly Robinson Peete, Tom Rayhall, Lisa Sturz, Willard Huyck",1
10660,It Could Happen to You,"Comedy, Drama, Romance, Bridget Fonda, Brenda Pressley, Willie Colón, Andrew Bergman",6
10661,You Don't Mess with the Zohan,"Comedy, Action, Dave Johnson, Billy Concha, Emmanuelle Chriqui, Dennis Dugan",6
10663,The Waterboy,"Comedy, Tina Barr, Ric Swezey, Tom Nowicki, Frank Coraci",6
10664,[REC]²,"Thriller, Horror, Anna García Cuartero, Joan Hostench Martínez, Ferrán Terraza, Paco Plaza, Jaume Balagueró",3
10665,The Strangers,"Horror, Mystery, Thriller, Shawn McClellan, Liv Tyler, Jordan Orr, Bryan Bertino",3
10669,Deliverance,"Drama, Adventure, Thriller, Billy Redden, James Dickey, Belinda Beatty, John Boorman",3
10670,Rollercoaster,"Action, Thriller, George Segal, Timothy Bottoms, Richard Altman, James Goldstone",2
10671,Airport,"Action, Drama, Thriller, Whit Bissell, Robert Patten, Nancy Ann Nelson, George Seaton",2
10673,Wall Street,"Crime, Drama, Sean Young, Oliver Stone, David Logan, Oliver Stone",3
10674,Mulan,"Animation, Family, Adventure, David Cowgill, BD Wong, Maurita L. Thornburgh, Barry Cook, Tony Bancroft",7
10675,Frantic,"Thriller, Mystery, Crime, Drama, John Mahoney, Michael Morris, Thomas M. Pollard, Roman Polanski",2
10676,Halloween III: Season of the Witch,"Horror, Science Fiction, Tommy Lee Wallace, Maidie Norman, Dick Warlock, Tommy Lee Wallace",4
10677,Dirty Dancing: Havana Nights,"Romance, Drama, Heather Headley, Diego Luna, Yvonne Caro Caro, Guy Ferland",0
10678,Bringing Down the House,"Comedy, Drama, Christianna Carmine, Jesse Corti, Garland Spencer, Adam Shankman",6
10679,Iron Sky,"Action, Comedy, Science Fiction, James Quinn, Harald Koch, Götz Otto, Timo Vuorensola",4
10681,WALL·E,"Animation, Family, Science Fiction, John Ratzenberger, Teddy Newton, Jess Harnell, Andrew Stanton",7
10683,Happiness,"Comedy, Drama, Socorro Santiago, Dan Tedlie, Philip Seymour Hoffman, Todd Solondz",6
10684,Courage Under Fire,"Drama, Thriller, Mystery, War, Denzel Washington, Armand Darrius, Bronson Pinchot, Edward Zwick",3
10687,Tigerland,"Drama, War, Neil Brown Jr., Haven Gaston, Daniel Martin, Joel Schumacher",3
10688,Hamlet,"Drama, Robert Thurman, Casey Affleck, Kelly Sebastian, Michael Almereyda",3
10690,Space Truckers,"Comedy, Science Fiction, Thriller, Adventure, Debi Mazar, Sylvan Baker, Ian Beattie, Stuart Gordon",4
10691,Crazy/Beautiful,"Drama, Romance, Robert Duvall, David Benitez, Bruce Davison, John Stockwell",0
10692,Henry: Portrait of a Serial Killer,"Crime, Horror, Thriller, Drama, Donna Dunlap, Tracy Arnold, Lisa Temple, John McNaughton",2
10693,Peter Pan,"Animation, Family, Adventure, Fantasy, Tom Conway, Jeffrey Silver, Bill Thompson, Hamilton Luske, Wilfred Jackson, Clyde Geronimi",7
10694,The Chase,"Adventure, Comedy, Action, Crime, Ron Jeremy, Josh Mostel, Wayne Grace, Adam Rifkin",1
10696,Glitter,"Drama, Music, Romance, Kim Roberts, Mauricio Rodas, Valarie Pettiford, Vondie Curtis-Hall",0
10705,Henry V,"War, Drama, History, Stephen Simms, Mark Inman, Emma Thompson, Kenneth Branagh",3
10707,The Squid and the Whale,"Comedy, Drama, Benjamin Smolen, Ken Leung, Anna Paquin, Noah Baumbach",6
10708,Daddy Day Care,"Comedy, Family, Tom Petersson, Gary Owen, Don Winston, Steve Carr",7
10710,Envy,"Comedy, Daniel Lugo, Amy Higgins, Curtis Andersen, Barry Levinson",6
10711,French Connection II,"Action, Crime, Drama, Thriller, Philippe Léotard, Raoul Delfosse, Ham Chau Luong, John Frankenheimer",2
10712,Far from Heaven,"Drama, Romance, Laurent Giroux, Ted Neustadt, Patricia Clarkson, Todd Haynes",0
10714,The Jungle Book,"Family, Adventure, Drama, Anirudh Agarwal, Jason Flemyng, Sam Neill, Stephen Sommers",7
10715,Looney Tunes: Back in Action,"Animation, Comedy, Family, Arturo Gil, Mel Blanc, Tom Woodruff Jr., Joe Dante",7
10718,Torque,"Action, Comedy, Crime, Fredro Starr, Will Yun Lee, Lance Gilbert, Joseph Kahn",2
10719,Elf,"Comedy, Family, Fantasy, Mary Steenburgen, Leon Redbone, Patrick Ferrell, Jon Favreau",7
10720,Down with Love,"Comedy, Romance, Renée Zellweger, Timothy Omundson, Sybil Azur, Peyton Reed",6
10723,Bulletproof,"Comedy, Crime, Action, Conrad Goode, Loetta Earnest, Cindy Barrera, Ernest R. Dickerson",2
10724,Firefox,"Science Fiction, Action, Adventure, Thriller, Czeslaw Grocholski, Wolf Kahler, Curt Lowens, Clint Eastwood",4
10725,Wolfen,"Horror, Thriller, Diane Bivens, Robert L. King, Joaquin Rainbow, Michael Wadleigh",3
10729,Quick Change,"Comedy, Crime, Bill Raymond, Brian McConnachie, Davenia McFadden, Bill Murray, Howard Franklin",6
10730,King Kong,"Adventure, Fantasy, Shawn McAllister, Jeff Bridges, Rick Baker, John Guillermin",1
10731,The Client,"Drama, Thriller, Crime, Mystery, Ashtyn Tyler, Ossie Davis, Kimberly Scott, Joel Schumacher",2
10733,The Alamo,"History, War, Drama, Elena Hurst, Jordi Mollà, Nathan Price, John Lee Hancock",3
10734,Escape from Alcatraz,"Drama, Thriller, Bob Balhatchet, Dan Leegant, Denis Berkfeldt, Don Siegel",3
10735,What a Girl Wants,"Comedy, Romance, Drama, Family, Annie Lucas, Eileen Atkins, Natalie Bromley, Dennie Gordon",6
10739,Anything Else,"Drama, Comedy, Romance, Wynter Kullman, Carson Grant, Kenneth Edelson, Woody Allen",6
10740,Birth,"Drama, Mystery, Thriller, T. Ryder Smith, Nicole Kidman, Michael Desautels, Jonathan Glazer",3
10743,Confidence,"Action, Comedy, Thriller, Crime, Mystery, Brian Van Holt, Edward Burns, April O'Brien, James Foley",2
10744,The Cooler,"Romance, Drama, M.C. Gainey, Estella Warren, Gordon Michaels, Wayne Kramer",0
10747,The Outlaw Josey Wales,"Western, Will Sampson, Erik Holland, Charles Tyner, Clint Eastwood",3
10748,St. Trinian's,"Comedy, Family, Science Fiction, Ben Willbond, Gemma Arterton, Juno Temple, Barnaby Thompson, Oliver Parker",7
10750,Toy Soldiers,"Action, Adventure, Thriller, Lloyd T. Williams, Jerry Lyden, Lenny Steinline, Daniel Petrie Jr.",1
10753,Police Story 2,"Action, Crime, Thriller, Rocky Lai Keung-Ken, Chris Lee Kin-Sang, Lui Kim-Kwong, Jackie Chan",2
10756,The Haunted Mansion,"Thriller, Fantasy, Comedy, Family, Mystery, Zach Minkoff, Aree Davis, Eddie Murphy, Rob Minkoff",7
10758,Waitress,"Drama, Comedy, Romance, Lauri Johnson, Caroline Fogarty, Nora Paradiso, Adrienne Shelly",6
10759,The Comebacks,"Comedy, David Koechner, Jon Gries, Bill Buckner, Tom Brady",6
10760,Sydney White,"Comedy, Samm Levine, Jared Callan, Andy Ussach, Joe Nussbaum",6
10761,Made of Honor,"Comedy, Romance, Emily Nelson, Myra McFadyen, Michelle Monaghan, Paul Weiland",6
10762,Without a Paddle,"Comedy, Action, Adventure, Mystery, Liddy Holloway, Antony Starr, Nadine Bernecker, Steven Brill",1
10763,Dr. T & the Women,"Comedy, Drama, Romance, Janine Turner, R. Bruce Elliott, Greta Ferell, Robert Altman",6
10764,Quantum of Solace,"Adventure, Action, Thriller, Crime, Judi Dench, Rachel McDowall, Elizabeth Arciniega, Marc Forster",2
10765,Private Benjamin,"Comedy, Stéphane Grappelli, Robert Hanley, Alice Hirson, Howard Zieff",6
10766,Damien - Omen II,"Horror, Thriller, William B. Fosser, Rusdi Lane, Jonathan Scott-Taylor, Don Taylor",3
10768,The Final Conflict,"Horror, Mystery, Thriller, Lisa Harrow, Sam Neill, Harvey Bernhard, Graham Baker",3
10771,The Tuxedo,"Thriller, Action, Comedy, Science Fiction, Boyd Banks, Jamie Jones, Byron McIntyre, Kevin Donovan",4
10774,Network,"Drama, Beatrice Straight, Lance Henriksen, John Carpenter, Sidney Lumet",3
10775,Infernal Affairs,"Drama, Action, Thriller, Crime, Mystery, So Wai-Nam, Edison Chen, Shawn Yue Man-Lok, Andrew Lau, Alan Mak Siu-Fai",2
10776,Little Shop of Horrors,"Horror, Comedy, Stephen Hoye, Jill Goldston, Francis Dux, Frank Oz",6
10778,The Man Who Wasn't There,"Crime, Drama, Peter Siragusa, Dan Martin, Audrey K. Baranishyn, Joel Coen",3
10779,The Frighteners,"Horror, Comedy, Julianna McCarthy, R. Lee Ermey, Liz Mullane, Peter Jackson",6
10780,Overboard,"Comedy, Romance, John McDowell III, Israel Juarbe, Lisa Beth Ross, Garry Marshall",6
10781,The Texas Chainsaw Massacre: The Beginning,"Horror, Diora Baird, Emily Kaye, Marcus H. Nelson, Jonathan Liebesman",3
10782,Basic,"Action, Drama, Mystery, Thriller, Crime, John Travolta, Nick Loren, Harry Connick Jr., John McTiernan",2
10784,Cabaret,"Music, Drama, Romance, Kathryn Doby, Ellen Umlauf, Helen Vita, Bob Fosse",0
10787,The Invisible Man,"Horror, Science Fiction, Jameson Thomas, Leo White, Crauford Kent, James Whale",4
10790,The Abandoned,"Horror, Thriller, Paraskeva Djukelova, Monica Baunova, Marta Yaneva, Nacho Cerdá",3
10794,The Party,"Comedy, Helen Kleeb, Linda Gaye Scott, Frances Davis, Blake Edwards",6
10796,The One,"Action, Science Fiction, Thriller, Dean Norris, Jet Li, Clement Blake, James Wong",4
10798,Sky Fighters,"Action, Adventure, Jean-Yves Chilot, Jean-Michel Tinivelli, Christophe Reymond, Gérard Pirès",1
10799,Empire of the Wolves,"Action, Philippe du Janerand, Vernon Dobtcheff, Corentin Koskas, Chris Nahon",1
10800,Dragon Hunters,"Animation, Family, Patrick Timsit, Amanda Lear, Marie Drion, Arthur Qwak, Guillaume Ivernel",7
10802,Showgirls,"Drama, Ken Enomoto, Salvatore Vassallo, Julie Pop, Paul Verhoeven",3
10803,Logan's Run,"Action, Science Fiction, Renie Radich, Cheryl Smith, Randolph Roberts, Michael Anderson",4
10804,King Ralph,"Comedy, Richard Bebb, Caroline Paterson, Richard Whitmore, David S. Ward",6
10805,Staying Alive,"Drama, Music, Erica Jordan, Smith Osbourne, Bill Burns, Sylvester Stallone",3
10806,In & Out,"Comedy, Ernie Sabella, Dan Hedaya, Kevin Kline, Frank Oz",6
10808,Dr. Dolittle 2,"Comedy, Family, Romance, Fantasy, Mark Griffin, Andy Dick, E.J. Wessel, Steve Carr",7
10822,Savage Grace,"Drama, Unax Ugalde, Martin Huberty, Lina Lambert, Tom Kalin",3
10823,Children of the Corn,"Horror, Thriller, Patrick Boylan, Mitch Carter, Linda Hamilton, Fritz Kiersch",3
10830,Matilda,"Comedy, Family, Fantasy, Sabrina Bryan, Amanda Summers, James Gallagher, Danny DeVito",7
10831,The Draughtsman's Contract,"History, Mystery, Drama, Vivienne Chandler, David Meyer, Neil Cunningham, Peter Greenaway",3
